epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11201.6,0.79037,0.50277,1.05368,0.87407,0.85893,0.90401,0.7272,0.97458,0.57418,1.22715,0.00124266,0.00124266,0.00124266
43,11462.8,0.7867,0.50648,1.05231,0.86898,0.86857,0.90799,0.73149,0.96811,0.56927,1.22217,0.00123079,0.00123079,0.00123079
44,11723.7,0.78187,0.50137,1.04824,0.86808,0.87152,0.90431,0.73456,0.9611,0.57077,1.21769,0.0012187,0.0012187,0.0012187
45,11983.1,0.78044,0.50182,1.04791,0.86738,0.87567,0.90281,0.72986,0.95821,0.57334,1.21685,0.00120641,0.00120641,0.00120641
46,12243.8,0.77231,0.49316,1.04366,0.86374,0.8775,0.89877,0.72716,0.95991,0.57277,1.22005,0.00119393,0.00119393,0.00119393
47,12503.1,0.77035,0.49052,1.04153,0.86863,0.8705,0.90143,0.73187,0.96074,0.57141,1.21957,0.00118125,0.00118125,0.00118125
48,12761.2,0.76449,0.48881,1.03657,0.87026,0.86924,0.90068,0.73049,0.96185,0.56821,1.22017,0.00116839,0.00116839,0.00116839
49,13018.7,0.75519,0.48343,1.03351,0.87435,0.87264,0.90234,0.73138,0.95938,0.56767,1.21845,0.00115535,0.00115535,0.00115535
50,13278.7,0.75521,0.4823,1.03309,0.87609,0.87009,0.90388,0.7349,0.95685,0.56486,1.21648,0.00114214,0.00114214,0.00114214
51,13539.7,0.74845,0.4833,1.03036,0.87733,0.87091,0.90579,0.73757,0.95585,0.56397,1.21714,0.00112875,0.00112875,0.00112875
52,13797.3,0.74385,0.47364,1.02717,0.87381,0.86969,0.9026,0.7372,0.95219,0.56357,1.21806,0.0011152,0.0011152,0.0011152
53,14059.1,0.74627,0.47581,1.03003,0.86895,0.87432,0.90311,0.7369,0.94924,0.5623,1.21685,0.0011015,0.0011015,0.0011015
