======================================================================
SHOPLIFTING DETECTION LOG
Date: 2026-03-14 11:01:05
Source: C:\Users\vrajr\Downloads\WhatsApp Video 2026-03-10 at 00.45.09.mp4
Confidence: 0.15
Strategy: Best-of-Both-Models
======================================================================

Frame    138 | shoplifting     | Conf: 0.4582 | Model: Stable Model (150ep)           | Box: [436, 121, 553, 394]
Frame    138 | normal          | Conf: 0.3288 | Model: Stable Model (150ep)           | Box: [434, 121, 554, 397]
Frame    139 | product-picked  | Conf: 0.7659 | Model: Fast Model                     | Box: [446, 108, 554, 374]
Frame    139 | product         | Conf: 0.2583 | Model: Fast Model                     | Box: [529, 202, 545, 230]
Frame    139 | normal          | Conf: 0.4016 | Model: Stable Model (150ep)           | Box: [431, 117, 555, 395]
Frame    139 | shoplifting     | Conf: 0.3865 | Model: Stable Model (150ep)           | Box: [432, 117, 554, 393]
Frame    140 | product-picked  | Conf: 0.7997 | Model: Fast Model                     | Box: [437, 111, 555, 385]
Frame    140 | product         | Conf: 0.3894 | Model: Fast Model                     | Box: [527, 205, 544, 236]
Frame    140 | shoplifting     | Conf: 0.7400 | Model: Stable Model (150ep)           | Box: [431, 135, 553, 395]
Frame    141 | product-picked  | Conf: 0.7776 | Model: Fast Model                     | Box: [435, 113, 554, 378]
Frame    141 | product         | Conf: 0.3077 | Model: Fast Model                     | Box: [527, 208, 544, 239]
Frame    141 | shoplifting     | Conf: 0.2580 | Model: Fast Model                     | Box: [435, 113, 555, 385]
Frame    141 | shoplifting     | Conf: 0.7045 | Model: Stable Model (150ep)           | Box: [430, 129, 553, 396]
Frame    142 | product-picked  | Conf: 0.5581 | Model: Fast Model                     | Box: [428, 113, 550, 388]
Frame    142 | product         | Conf: 0.2461 | Model: Fast Model                     | Box: [526, 214, 544, 245]
Frame    142 | shoplifting     | Conf: 0.7804 | Model: Stable Model (150ep)           | Box: [422, 122, 556, 401]
Frame    143 | product-picked  | Conf: 0.6253 | Model: Fast Model                     | Box: [424, 118, 551, 386]
Frame    143 | product         | Conf: 0.2504 | Model: Fast Model                     | Box: [526, 221, 544, 250]
Frame    143 | shoplifting     | Conf: 0.6945 | Model: Stable Model (150ep)           | Box: [413, 120, 559, 405]
Frame    144 | normal          | Conf: 0.6273 | Model: Fast Model (best)              | Box: [422, 117, 551, 396]
Frame    144 | normal          | Conf: 0.6739 | Model: Stable Model (150ep)           | Box: [410, 126, 558, 408]
Frame    144 | normal          | Conf: 0.3690 | Model: Stable Model (150ep)           | Box: [446, 264, 477, 303]
Frame    145 | normal          | Conf: 0.7146 | Model: Fast Model (best)              | Box: [420, 119, 548, 396]
Frame    145 | normal          | Conf: 0.6512 | Model: Stable Model (150ep)           | Box: [408, 128, 558, 405]
Frame    145 | normal          | Conf: 0.3165 | Model: Stable Model (150ep)           | Box: [442, 266, 476, 308]
Frame    146 | normal          | Conf: 0.6157 | Model: Fast Model                     | Box: [418, 121, 550, 399]
Frame    146 | normal          | Conf: 0.6615 | Model: Stable Model (150ep) (best)    | Box: [413, 137, 555, 392]
Frame    147 | normal          | Conf: 0.6944 | Model: Stable Model (150ep) (best)    | Box: [417, 144, 554, 396]
Frame    147 | normal          | Conf: 0.4892 | Model: Fast Model                     | Box: [420, 116, 551, 402]
Frame    148 | normal          | Conf: 0.5770 | Model: Fast Model (best)              | Box: [428, 128, 557, 412]
Frame    148 | normal          | Conf: 0.5206 | Model: Stable Model (150ep) (best)    | Box: [422, 147, 556, 401]
Frame    149 | normal          | Conf: 0.5589 | Model: Fast Model (best)              | Box: [430, 139, 559, 423]
Frame    149 | normal          | Conf: 0.4263 | Model: Stable Model (150ep) (best)    | Box: [422, 154, 560, 410]
Frame    150 | shoplifting     | Conf: 0.4921 | Model: Stable Model (150ep) (best)    | Box: [431, 164, 567, 415]
Frame    150 | shoplifting     | Conf: 0.3849 | Model: Fast Model (best)              | Box: [437, 138, 557, 441]
Frame    151 | shoplifting     | Conf: 0.4014 | Model: Fast Model                     | Box: [440, 133, 558, 444]
Frame    151 | shoplifting     | Conf: 0.7129 | Model: Stable Model (150ep) (best)    | Box: [431, 169, 566, 423]
Frame    152 | shoplifting     | Conf: 0.7529 | Model: Stable Model (150ep) (best)    | Box: [437, 168, 575, 459]
Frame    152 | shoplifting     | Conf: 0.3652 | Model: Fast Model                     | Box: [442, 137, 564, 449]
Frame    153 | shoplifting     | Conf: 0.3258 | Model: Fast Model                     | Box: [443, 140, 565, 452]
Frame    153 | shoplifting     | Conf: 0.4818 | Model: Stable Model (150ep) (best)    | Box: [433, 170, 585, 464]
Frame    154 | product-picked  | Conf: 0.3956 | Model: Fast Model                     | Box: [449, 160, 566, 451]
Frame    154 | normal          | Conf: 0.4938 | Model: Stable Model (150ep) (best)    | Box: [434, 184, 594, 463]
Frame    154 | product         | Conf: 0.1890 | Model: Fast Model                     | Box: [481, 329, 504, 363]
Frame    154 | shoplifting     | Conf: 0.2600 | Model: Stable Model (150ep)           | Box: [435, 181, 597, 463]
Frame    155 | shoplifting     | Conf: 0.4179 | Model: Fast Model (best)              | Box: [450, 160, 569, 455]
Frame    155 | normal          | Conf: 0.2363 | Model: Fast Model (best)              | Box: [451, 157, 570, 454]
Frame    156 | normal          | Conf: 0.6540 | Model: Fast Model                     | Box: [450, 162, 573, 461]
Frame    156 | normal          | Conf: 0.6767 | Model: Stable Model (150ep)           | Box: [439, 196, 593, 456]
Frame    157 | normal          | Conf: 0.7835 | Model: Fast Model (best)              | Box: [449, 170, 570, 465]
Frame    157 | normal          | Conf: 0.4081 | Model: Stable Model (150ep)           | Box: [441, 198, 594, 457]
Frame    158 | normal          | Conf: 0.8167 | Model: Fast Model (best)              | Box: [446, 185, 572, 472]
Frame    158 | normal          | Conf: 0.3880 | Model: Stable Model (150ep)           | Box: [439, 203, 598, 466]
Frame    158 | normal          | Conf: 0.2763 | Model: Stable Model (150ep)           | Box: [461, 384, 516, 433]
Frame    159 | normal          | Conf: 0.8466 | Model: Fast Model (best)              | Box: [444, 184, 573, 477]
Frame    159 | normal          | Conf: 0.3553 | Model: Stable Model (150ep)           | Box: [437, 209, 598, 470]
Frame    160 | normal          | Conf: 0.8994 | Model: Fast Model (best)              | Box: [443, 188, 573, 480]
Frame    161 | normal          | Conf: 0.8961 | Model: Fast Model (best)              | Box: [442, 189, 574, 480]
Frame    162 | normal          | Conf: 0.8945 | Model: Fast Model (best)              | Box: [438, 194, 574, 480]
Frame    163 | normal          | Conf: 0.8865 | Model: Fast Model                     | Box: [439, 200, 576, 480]
Frame    164 | normal          | Conf: 0.8832 | Model: Fast Model                     | Box: [434, 223, 569, 480]
Frame    164 | normal          | Conf: 0.6376 | Model: Stable Model (150ep)           | Box: [421, 249, 589, 480]
Frame    165 | normal          | Conf: 0.8572 | Model: Fast Model                     | Box: [431, 229, 569, 480]
Frame    165 | normal          | Conf: 0.8447 | Model: Stable Model (150ep)           | Box: [419, 255, 588, 479]
Frame    166 | normal          | Conf: 0.8010 | Model: Fast Model                     | Box: [420, 247, 568, 480]
Frame    166 | normal          | Conf: 0.8413 | Model: Stable Model (150ep)           | Box: [401, 261, 582, 478]
Frame    167 | normal          | Conf: 0.8566 | Model: Fast Model                     | Box: [418, 252, 569, 480]
Frame    167 | normal          | Conf: 0.8211 | Model: Stable Model (150ep)           | Box: [404, 260, 569, 477]
Frame    168 | normal          | Conf: 0.7962 | Model: Fast Model                     | Box: [401, 258, 564, 480]
Frame    168 | normal          | Conf: 0.7971 | Model: Stable Model (150ep)           | Box: [394, 292, 553, 480]
Frame    169 | normal          | Conf: 0.4354 | Model: Fast Model                     | Box: [394, 267, 563, 479]
Frame    169 | normal          | Conf: 0.8411 | Model: Stable Model (150ep) (best)    | Box: [384, 289, 557, 480]
Frame    170 | normal          | Conf: 0.8327 | Model: Stable Model (150ep) (best)    | Box: [361, 307, 544, 479]
Frame    171 | normal          | Conf: 0.8289 | Model: Stable Model (150ep)           | Box: [341, 301, 541, 479]
Frame    172 | normal          | Conf: 0.2391 | Model: Stable Model (150ep)           | Box: [337, 302, 535, 479]
